date,price,bedrooms,bathrooms,floors,waterfront,view,condition,sqft_above,sqft_basement,street,city,country
5/19/2014 0:00,477000,3,2.5,3,0,0,3,1350,0,2313 NW 65th St,Seattle,USA
5/19/2014 0:00,518000,3,2.5,2,0,0,3,1380,300,8354 11th Ave NW,Seattle,USA
5/19/2014 0:00,462000,5,1.75,1,0,0,4,1250,0,4 151st Pl NE,Bellevue,USA
5/19/2014 0:00,1190000,4,3,1.5,0,0,4,1270,970,2009 4th Ave N,Seattle,USA
5/19/2014 0:00,137000,3,1,1,0,0,3,950,0,9445 8th Ave SW,Seattle,USA
5/19/2014 0:00,530000,3,3.5,2,0,0,3,2060,260,12418 NE 100th St,Kirkland,USA
5/19/2014 0:00,818000,2,2.5,1,0,2,3,2380,0,12449 240th Pl NE,Redmond,USA
5/19/2014 0:00,640000,2,2.25,3,0,0,3,1540,0,1806 11th Ave,Seattle,USA
5/19/2014 0:00,298450,5,3,1,0,0,3,1200,900,29801-29829 23rd Avenue South,Federal Way,USA
5/19/2014 0:00,575000,4,2.5,2,0,0,3,2500,0,34115 SE Ash St,Snoqualmie,USA
5/20/2014 0:00,730000,4,2.5,2,0,0,3,3230,0,2913 278th Ave SE,Sammamish,USA
5/20/2014 0:00,551000,3,2.5,2,0,0,3,2830,0,7928 NE 182nd Pl,Kenmore,USA
5/20/2014 0:00,271310,2,1,1.5,0,0,2,870,0,2019 24th Ave S,Seattle,USA
5/20/2014 0:00,675000,4,3,1,0,0,3,2690,0,17428 7th Pl SW,Normandy Park,USA
5/20/2014 0:00,479000,3,2.5,3,0,0,3,1260,0,915 6th Ave N,Seattle,USA
5/20/2014 0:00,520000,4,3.5,2,0,0,3,2040,640,13342 30th Ave NE,Seattle,USA
5/20/2014 0:00,599950,3,2.5,2,0,0,3,2660,0,4810 S Raymond St,Seattle,USA
5/20/2014 0:00,483945,2,1.75,1,0,0,4,840,640,4844 47th Ave SW,Seattle,USA
5/20/2014 0:00,390000,4,2.25,1,0,0,4,1190,580,14223 SE 179th Pl,Renton,USA
5/20/2014 0:00,192500,2,1,1,0,0,3,950,0,12516 Military Rd S,Seattle,USA
5/20/2014 0:00,330000,2,1,1,0,0,4,860,0,3522 SW 107th St,Seattle,USA
5/20/2014 0:00,250000,4,2,1,0,0,5,1160,800,12206 SE 217th St,Kent,USA
5/20/2014 0:00,243000,2,1,1.5,0,0,4,960,810,8040 S 118th St,Seattle,USA
5/20/2014 0:00,575000,4,1.75,1,0,0,3,860,420,7032 7th Ave NW,Seattle,USA
5/20/2014 0:00,639000,4,2.5,2,0,0,4,2150,0,13615 179th Ave NE,Redmond,USA
5/20/2014 0:00,710000,2,1,1,0,0,4,1040,750,2422 E McGraw St,Seattle,USA
5/20/2014 0:00,675000,3,2.25,2,0,0,4,1990,0,16822 NE 87th St,Redmond,USA
5/20/2014 0:00,405000,5,2.5,2,0,0,3,2430,0,16819 SE 171st Pl,Renton,USA
5/20/2014 0:00,615000,4,2.75,1,0,0,3,1860,960,4941-4949 125th Ave SE,Bellevue,USA
5/20/2014 0:00,490000,3,1,1,0,0,4,1010,900,9237 7th Ave NW,Seattle,USA
5/20/2014 0:00,467000,3,2.25,2,0,0,3,1040,230,1427 NW 62nd St,Seattle,USA
5/20/2014 0:00,480000,4,2.75,1,0,0,4,1180,870,2612 49th Ave SW,Seattle,USA
5/20/2014 0:00,755000,6,2,1,0,0,3,1270,880,3429 9th Ave W,Seattle,USA
5/20/2014 0:00,760000,4,1.75,1,0,2,4,1630,820,5028 157th Ave SE,Bellevue,USA
5/20/2014 0:00,387000,2,2.25,2,0,0,3,960,270,801-921 Martin Luther King Jr Way S,Seattle,USA
5/20/2014 0:00,925000,4,2.25,1,0,0,4,2260,0,6046 126th Ave NE,Kirkland,USA
5/20/2014 0:00,415000,2,1,1,0,0,4,1050,0,3720 S 312th Ln,Auburn,USA
5/20/2014 0:00,263000,3,1.75,2,0,0,3,1570,0,9226 S 239th Pl,Kent,USA
5/20/2014 0:00,519900,4,2,1,0,0,4,1820,0,2019 182nd Ave NE,Redmond,USA
5/20/2014 0:00,570000,2,1.75,1,0,0,4,1190,350,1715 46th Ave SW,Seattle,USA
5/20/2014 0:00,450000,3,1.5,1,0,0,3,2060,0,21533 NE Woodinville Duvall Rd,Woodinville,USA
5/20/2014 0:00,1300000,4,3.5,1,0,0,3,4380,0,5830 246th Pl NE,Redmond,USA
5/20/2014 0:00,300000,3,1,1,0,0,4,1090,0,13424 NE 80th St,Redmond,USA
5/20/2014 0:00,320000,3,1.75,1,0,0,4,1480,0,2525 NE 24th St,Renton,USA
5/20/2014 0:00,387500,4,1,1.5,0,0,3,1320,0,1505 29th Ave,Seattle,USA
5/20/2014 0:00,458000,1,2.25,1,0,0,3,1470,670,14634 128th Ave NE,Woodinville,USA
5/20/2014 0:00,1212500,4,3.5,1,0,3,3,2230,2330,16864 SE 57th Pl,Bellevue,USA
5/20/2014 0:00,380000,4,3,2,0,0,3,2800,0,24729 SE 276th Pl,Maple Valley,USA
5/20/2014 0:00,200000,3,1,1,0,0,4,1050,0,602 Tacoma Ave NE,Renton,USA
5/20/2014 0:00,385000,3,1.5,1,0,0,4,1490,0,6428 NE 184th St,Kenmore,USA
5/20/2014 0:00,396675,2,1,2,0,0,4,1730,0,7358 28th Ave SW,Seattle,USA
5/20/2014 0:00,452000,4,1,1.5,0,0,3,1210,0,1106 N 80th St,Seattle,USA
5/20/2014 0:00,426000,4,2.5,2,0,0,3,2800,0,24957 SE 279th St,Maple Valley,USA
5/20/2014 0:00,792000,3,1.5,2,0,0,3,1570,0,1833 1st Ave N,Seattle,USA
5/20/2014 0:00,315000,3,2.25,1,0,0,2,1140,260,20515 SE 333rd Pl,Auburn,USA
5/20/2014 0:00,1275000,4,2,1,0,4,4,1450,1400,3014 NW Esplanade,Seattle,USA
5/20/2014 0:00,326000,6,3,1,0,0,4,1880,0,1178 Camas Ave NE,Renton,USA
5/20/2014 0:00,268500,2,1,1,0,0,4,790,0,556 N 167th St,Shoreline,USA
5/20/2014 0:00,440000,2,1.75,2,0,0,3,1300,0,5501 37th Ave NE,Seattle,USA
5/20/2014 0:00,300000,3,1,1,0,0,4,1060,1060,12840 163rd Ave SE,Renton,USA
5/20/2014 0:00,525000,3,1.5,2,0,0,3,1540,0,4017 36th Ave SW,Seattle,USA
5/20/2014 0:00,978000,4,2.75,1.5,0,2,4,1720,900,2602 Shoreland Dr S,Seattle,USA
5/20/2014 0:00,1125000,6,3,2,0,0,4,2180,700,2212 N 36th St,Seattle,USA
5/20/2014 0:00,700000,4,1,1.5,0,0,3,1680,0,2139 N 52nd St,Seattle,USA
5/20/2014 0:00,315000,2,1,1,0,0,3,790,0,10830 132nd Ave NE,Redmond,USA
5/20/2014 0:00,309000,3,1,1.5,0,0,3,1092,0,7757 15th Ave SW,Seattle,USA
5/20/2014 0:00,219950,3,1.5,1,0,0,3,1090,560,425 S 305th St,Federal Way,USA
5/20/2014 0:00,289000,3,2.5,2,0,0,3,2090,0,17814 SE 257th St,Covington,USA
5/20/2014 0:00,210000,4,1.75,1,0,0,3,1180,1000,21922 34th Ave S,SeaTac,USA
5/20/2014 0:00,260000,4,2.5,2,0,0,3,1990,0,32819 17th Ave SW,Federal Way,USA
5/20/2014 0:00,699000,4,2.5,2,0,0,3,2650,0,11332 30th Ave NE,Seattle,USA
5/20/2014 0:00,1800000,4,3.5,1,0,0,3,2550,1910,2625 82nd Ave NE,Medina,USA
5/20/2014 0:00,299950,3,1,1,0,0,4,740,170,20013 15th Ave NW,Shoreline,USA
5/20/2014 0:00,749950,3,2.5,2,0,2,3,2770,0,16420 SE 39th Pl,Bellevue,USA
5/20/2014 0:00,1100000,3,2,2,0,1,5,2390,0,7529 Lakemont Dr NE,Seattle,USA
5/20/2014 0:00,555000,3,2.5,1,0,0,4,3050,0,701 S 52nd St,Renton,USA
5/20/2014 0:00,384000,3,2.5,2,0,0,3,1700,0,35131 SE Ridge St,Snoqualmie,USA
5/20/2014 0:00,499950,5,3.5,2,0,0,3,3200,0,18460 SE 143rd St,Renton,USA
5/20/2014 0:00,430000,3,1.75,1,0,0,5,1200,0,5206 13th Ave S,Seattle,USA
5/20/2014 0:00,350000,4,2.25,2,0,0,4,2220,0,22507 SE 279th St,Maple Valley,USA
5/20/2014 0:00,620000,3,2.5,2,0,0,3,2480,0,8719 228th Way NE,Redmond,USA
5/20/2014 0:00,765000,4,2.25,1,0,0,4,1760,800,17323 NE 24th St,Redmond,USA
5/20/2014 0:00,250000,4,1.5,1,0,0,4,1500,1000,24911-24917 38th Ave S,Kent,USA
5/20/2014 0:00,376000,2,1,1,0,0,3,1150,0,2825 W Elmore St,Seattle,USA
5/20/2014 0:00,475000,4,1.75,1,0,0,4,1150,500,11726 Phinney Ave N,Seattle,USA
5/20/2014 0:00,120750,3,1.75,1,0,0,4,1140,0,34403 30th Ave SW,Federal Way,USA
5/20/2014 0:00,1690000,3,1.75,1,0,2,5,1820,1580,3872 50th Ave NE,Seattle,USA
5/20/2014 0:00,330000,3,1,1,0,0,4,1180,0,8442-8514 WA-900,Issaquah,USA
5/20/2014 0:00,619500,3,2.5,2,0,0,3,1700,0,3113 E Cherry St,Seattle,USA
5/20/2014 0:00,345000,3,1.5,1,0,0,4,1240,0,15154 SE Newport Way,Bellevue,USA
5/20/2014 0:00,598000,5,2.25,2,0,0,3,2890,0,2116 Sahalee Dr E,Sammamish,USA
5/20/2014 0:00,335000,3,1,1,0,0,4,1060,0,8136 NE 147th Pl,Kenmore,USA
5/20/2014 0:00,372500,4,1.75,2,0,0,4,1590,0,14556 Stone Ave N,Shoreline,USA
5/20/2014 0:00,300000,6,5.25,2,0,0,3,2860,0,606 5th St SE,Auburn,USA
5/20/2014 0:00,194000,1,1,1,0,0,3,760,60,6017-6199 31st Ave SW,Seattle,USA
5/20/2014 0:00,507500,3,2,1,0,0,3,1020,1000,16630 SE 26th St,Bellevue,USA
5/20/2014 0:00,325000,4,2.25,1,0,0,4,1170,700,12813 81st Ave NE,Kirkland,USA
5/20/2014 0:00,329900,3,2.5,2,0,0,3,2170,0,22639 SE 280th Pl,Maple Valley,USA
5/20/2014 0:00,329000,4,2.5,1,0,0,3,830,770,6048 26th Ave SW,Seattle,USA
5/20/2014 0:00,494000,4,1.75,1.5,0,0,4,1250,840,5011 SW Dawson St,Seattle,USA
5/20/2014 0:00,206000,4,2,1,0,0,3,1700,0,606 5th St SE,Auburn,USA
5/20/2014 0:00,423000,4,1.75,1,0,0,4,970,970,11207 Evanston Ave N,Seattle,USA
5/20/2014 0:00,259000,3,1,1,0,0,4,1320,0,2931 NE 5th Pl,Renton,USA
5/20/2014 0:00,879950,4,2.25,1,0,4,4,1830,1670,10599 Marine View Dr SW,Seattle,USA
5/20/2014 0:00,345600,5,3.5,2.5,0,0,3,2800,0,352 17th Ave,Seattle,USA
5/20/2014 0:00,395000,3,1.5,1.5,0,0,4,1080,0,7505 Ravenna Ave NE,Seattle,USA
5/20/2014 0:00,625000,4,2.5,2,0,0,3,3550,0,6519 Sword Fern Ave SE,Snoqualmie,USA
5/20/2014 0:00,439000,3,2,2,0,0,3,1510,500,16103 Kelly Rd NE,Duvall,USA
5/20/2014 0:00,380000,3,1.75,2,0,0,3,1380,310,4355 Jill Pl S,Seattle,USA
5/20/2014 0:00,440000,3,1.5,3,0,0,3,1270,0,9608 Roosevelt Way NE,Seattle,USA
5/20/2014 0:00,415000,3,2.25,2,0,0,3,1680,290,4351 Jill Pl S,Seattle,USA
5/20/2014 0:00,860000,4,2.75,2,0,0,3,3160,0,13009 NE 74th St,Kirkland,USA
5/20/2014 0:00,500000,3,2.5,3,0,0,3,1210,0,3903 Woodland Park Ave N,Seattle,USA
5/20/2014 0:00,953007,4,3.5,2,0,0,3,2480,640,6511 37th Ave NE,Seattle,USA
5/20/2014 0:00,515000,4,2.5,2,0,0,3,2670,0,5407 NE 3rd Pl,Renton,USA
5/20/2014 0:00,772000,3,2.25,3,0,0,3,1640,0,122 27th Ave E,Seattle,USA
5/20/2014 0:00,329995,4,2.5,2,0,0,3,2303,0,38068 41st Pl S,Auburn,USA
5/20/2014 0:00,409316,3,2.5,2,0,0,3,1800,0,7416 Better Way Loop SE,Snoqualmie,USA
5/20/2014 0:00,490000,5,3.5,3,0,2,3,3280,1180,1400 10th Ave W,Seattle,USA
5/20/2014 0:00,305000,2,2.5,2,0,0,3,1220,370,5937 Delridge Way SW,Seattle,USA
5/20/2014 0:00,785000,4,3.5,2,0,0,3,2190,880,2500-2556 NW Alpine Crest Way,Issaquah,USA
5/21/2014 0:00,240000,2,1.75,1,0,0,3,1330,0,17451 42nd Ln S,SeaTac,USA
5/21/2014 0:00,325000,3,1,1,0,0,4,990,0,11502 Corliss Ave N,Seattle,USA
5/21/2014 0:00,535800,4,2.5,2,0,0,3,1900,0,4136 258th Ave SE,Issaquah,USA
5/21/2014 0:00,720000,3,2.5,3,0,3,3,2020,0,208 N 45th St,Seattle,USA
5/21/2014 0:00,374000,3,1.75,1,0,0,4,2000,0,12401 NE 108th Ln,Kirkland,USA
5/21/2014 0:00,189650,2,1.75,1,0,0,3,1100,0,1215 S 211th St,Des Moines,USA
5/21/2014 0:00,420850,1,1,1,0,0,5,960,0,10815 E Lake Joy Dr NE,Carnation,USA
5/21/2014 0:00,815000,4,2.75,2,0,0,3,3488,0,321 246th Way SE,Redmond,USA
5/21/2014 0:00,1065000,2,1.75,2,0,0,3,1890,0,130 97th Ave NE,Bellevue,USA
5/21/2014 0:00,199000,4,2,2,0,0,3,2030,0,11226 57th Ave S,Seattle,USA
5/21/2014 0:00,195000,3,1.75,1,0,0,3,990,390,18600-18698 SE 259th Pl,Covington,USA
5/21/2014 0:00,1506000,4,3.25,2.5,0,0,3,3360,300,1020 15th Ave E,Seattle,USA
5/21/2014 0:00,288400,3,2.25,2,0,0,3,1870,0,3901 NE 5th Pl,Renton,USA
5/21/2014 0:00,442000,4,2.25,1,0,0,4,1220,860,1740 216th Pl NE,Sammamish,USA
5/21/2014 0:00,619420,4,2.75,2,0,0,4,2450,0,8537 135th Ave SE,Newcastle,USA
5/21/2014 0:00,635000,4,2.25,1,0,0,4,1500,1250,3821 39th Ave S,Seattle,USA
5/21/2014 0:00,210000,3,1,1,0,0,4,1240,0,9612-9618 Renton Ave S,Seattle,USA
5/21/2014 0:00,512500,3,2.5,2,0,0,3,1900,0,11125 115th Ave NE,Kirkland,USA
5/21/2014 0:00,567000,3,2.5,2,0,0,3,2540,0,7913-7935 79th Way NE,Kirkland,USA
5/21/2014 0:00,525000,3,2.75,2,0,0,3,1510,590,3 Ober Strasse,Snoqualmie Pass,USA
5/21/2014 0:00,475000,4,2,1,0,2,4,840,950,1017 N 38th St,Seattle,USA
5/21/2014 0:00,250000,3,2,1,0,0,3,1170,0,29812 55th Pl S,Auburn,USA
5/21/2014 0:00,220000,3,1,1,0,2,5,1060,0,1122 Harding St,Enumclaw,USA
5/21/2014 0:00,230000,5,2,1.5,0,0,3,1930,0,10645 2nd Ave SW,Seattle,USA
5/21/2014 0:00,385500,3,2,1,0,0,3,1120,420,9215 NE 183rd St,Bothell,USA
5/21/2014 0:00,895000,5,3,1,0,2,4,1970,906,5558 W Mercer Way,Mercer Island,USA
5/21/2014 0:00,368250,3,2.5,2,0,0,3,2150,0,932 223rd Pl NE,Sammamish,USA
5/21/2014 0:00,249900,2,1,1,0,0,3,1140,0,9412 24th Ave SW,Seattle,USA
5/21/2014 0:00,350000,3,1.5,1,0,0,5,980,0,9753 NE 127th Pl,Kirkland,USA
5/21/2014 0:00,175000,3,1.75,1,0,0,4,1230,0,31649-31799 44th Ave S,Auburn,USA
5/21/2014 0:00,270000,3,1.75,1,0,0,3,860,530,5601-5605 21st Ave SW,Seattle,USA
5/21/2014 0:00,495000,3,3.5,2,0,3,3,1670,710,6521-6599 S Norfolk St,Seattle,USA
5/21/2014 0:00,1580000,3,3.25,2,0,0,3,3690,0,440 8th Ave,Kirkland,USA
5/21/2014 0:00,542500,5,3.25,1.5,0,0,5,2010,1000,16200-16398 252nd Ave SE,Issaquah,USA
5/21/2014 0:00,330000,3,1,1,0,0,3,1250,0,17510 194th Ave NE,Woodinville,USA
5/21/2014 0:00,1003000,4,2.75,2,0,0,4,2170,120,124 NE 63rd St,Seattle,USA
5/21/2014 0:00,299800,2,1,1,0,0,4,790,0,8041-8299 Beacon Ave S,Seattle,USA
5/21/2014 0:00,299900,3,2.5,2,0,0,3,2720,0,29820 125th Pl SE,Auburn,USA
5/21/2014 0:00,691000,4,2.75,1,0,0,3,1700,850,4118 107th Pl NE,Kirkland,USA
5/21/2014 0:00,195000,2,1,1,0,0,4,1080,0,24807 10th Ave S,Des Moines,USA
5/21/2014 0:00,405000,3,1.75,1,0,1,4,1570,900,1018 S 226th St,Des Moines,USA
5/21/2014 0:00,360000,2,0.75,1,0,2,5,550,300,2458 S Ferdinand St,Seattle,USA
5/21/2014 0:00,256750,3,2.5,1,0,0,3,1570,420,23255 133rd Ave SE,Kent,USA
5/21/2014 0:00,332500,3,2.25,2,0,0,3,1800,0,23902 231st Pl SE,Maple Valley,USA
5/21/2014 0:00,975000,5,4,2,0,0,3,4850,0,13600 NE 36th Pl,Bellevue,USA
5/21/2014 0:00,218000,3,1,1,0,0,3,1020,0,9455 8th Ave SW,Seattle,USA
5/21/2014 0:00,429000,3,2.5,2,0,0,3,1860,560,24998 SE 155th Pl,Issaquah,USA
5/21/2014 0:00,589000,4,2.5,2,0,2,3,2910,0,6907 Fairway Ave SE,Snoqualmie,USA
5/21/2014 0:00,255000,3,1.5,1,0,0,3,1060,0,19300 142nd Pl SE,Renton,USA
5/21/2014 0:00,668750,4,2.5,1,0,2,3,1590,750,2148 NW 197th St,Shoreline,USA
5/21/2014 0:00,344500,4,2.75,1,0,0,3,1050,750,1816 Talbot Rd S,Renton,USA
5/21/2014 0:00,452000,4,2,1,0,0,3,850,810,7308 28th Ave SW,Seattle,USA
5/21/2014 0:00,540000,3,1.75,1,0,0,3,1300,0,26933 NE Union Hill Rd,Redmond,USA
5/21/2014 0:00,246000,3,1.5,1,0,0,3,1780,0,12432 16th Ave S,Seattle,USA
5/21/2014 0:00,535000,2,1,1,0,0,3,920,110,1317 N 79th St,Seattle,USA
5/21/2014 0:00,970000,4,3.25,1,0,3,3,1130,1660,19400-19498 23rd Ave NW,Shoreline,USA
5/21/2014 0:00,430000,3,1,1,0,0,5,1150,0,945 N 80th St,Seattle,USA
5/21/2014 0:00,520000,4,2.5,2,0,0,3,3290,0,8020 NE 153rd Pl,Kenmore,USA
5/21/2014 0:00,712000,4,2.5,2,0,0,3,3400,0,27728 SE 268th St,Ravensdale,USA
5/21/2014 0:00,450000,2,1,1,0,0,3,1070,130,3026 37th Ave SW,Seattle,USA
5/21/2014 0:00,220000,4,2.5,2,0,0,3,2160,0,767 Oakhurst Dr,Pacific,USA
5/21/2014 0:00,525000,3,1,1,0,1,4,950,500,5155 54th Ave S,Seattle,USA
5/21/2014 0:00,1220000,4,2.5,2,0,0,3,2060,1180,2433 1st Ave N,Seattle,USA
5/21/2014 0:00,540000,3,2,2,0,0,3,1000,470,1032 NE 63rd St,Seattle,USA
5/21/2014 0:00,600000,4,2.5,2,0,0,3,2360,0,8410 NE 124th St,Kirkland,USA
5/21/2014 0:00,600000,3,2.25,2,0,0,4,2230,0,5718 147th Ave NE,Bellevue,USA
5/21/2014 0:00,625000,4,2.5,2,0,0,3,2630,0,16021 NE 203rd Pl,Woodinville,USA
5/21/2014 0:00,150000,3,1,1,0,0,3,1010,0,10626 Kelly Rd NE,Carnation,USA
5/21/2014 0:00,389999,3,2.25,2,0,0,3,1300,145,206 Lingering Pine Dr NW,Issaquah,USA
5/21/2014 0:00,285000,3,1.75,1.5,0,0,3,1320,1060,8723 S 117th St,Seattle,USA
5/21/2014 0:00,744000,4,2.75,2,0,0,3,2830,0,26592 SE 15th St,Sammamish,USA
5/21/2014 0:00,700000,4,2.5,2,0,0,3,3010,0,4375 279th Ave NE,Redmond,USA
5/21/2014 0:00,318989,4,2.25,1,0,0,4,2000,0,4231 SW 323rd St,Federal Way,USA
5/21/2014 0:00,556000,3,2.25,2,0,0,3,2020,0,13031 NE 70th Dr,Kirkland,USA
5/21/2014 0:00,275000,3,2.5,2,0,0,3,2030,0,23418 SE 282nd Pl,Maple Valley,USA
5/21/2014 0:00,430000,3,2.75,2,0,0,3,2550,0,14540 5th Ave NE,Shoreline,USA
5/21/2014 0:00,300000,2,1,1,0,0,3,970,0,9807 22nd Ave SW,Seattle,USA
5/21/2014 0:00,396450,3,1.75,1,0,0,5,1540,0,1106-1128 Lewis Ln SE,Issaquah,USA
5/21/2014 0:00,225000,2,1,1,0,0,3,1396,0,24841 Redmond-Fall City Rd NE,Redmond,USA
5/21/2014 0:00,700000,4,3.25,2,0,0,3,2780,0,543 N 138th St,Seattle,USA
5/21/2014 0:00,260000,6,2,1,0,0,3,2220,0,142 11th St SE,Auburn,USA
5/21/2014 0:00,655000,4,3.5,2,0,3,3,1670,680,11221 NE 106th Pl,Kirkland,USA
5/21/2014 0:00,1185000,3,2.25,2,0,0,5,2760,0,13204 NE 45th St,Bellevue,USA
5/21/2014 0:00,1550000,3,2.5,2,0,0,3,4460,0,126th Ln NE,Kirkland,USA
5/21/2014 0:00,413800,3,2,1,0,0,3,1440,0,23571-23613 NE Twinberry Way,Redmond,USA
5/21/2014 0:00,950000,5,3.75,2,0,2,3,3570,1760,832 Summerhill Ridge Dr NW,Issaquah,USA
5/21/2014 0:00,334990,4,2.5,2,0,0,3,2220,0,11283-11399 5th Ave SW,Seattle,USA
5/21/2014 0:00,2700000,5,4.75,2,0,2,3,3745,1560,1010 6th St W,Kirkland,USA
5/21/2014 0:00,1030000,3,4,2,0,3,3,3700,180,8090 Juanita Dr NE,Kirkland,USA
5/21/2014 0:00,1130000,4,3.25,1,0,1,3,2680,1130,10022 NE 110th St,Kirkland,USA
5/21/2014 0:00,556000,3,3,2,0,0,3,1600,360,1150 NE Park Dr,Issaquah,USA
5/21/2014 0:00,360000,3,2.5,3,0,0,3,1530,0,933 N 97th St,Seattle,USA
5/22/2014 0:00,480000,4,2.25,2,0,0,4,3250,0,28030 185th Pl SE,Kent,USA
5/22/2014 0:00,324000,3,2.5,2,0,0,3,1750,0,11201 SE 190th Pl,Renton,USA
5/22/2014 0:00,1050000,4,3.25,2,0,0,3,3440,0,11704 NE 41st St,Kirkland,USA
5/22/2014 0:00,275000,1,0.75,1,0,0,5,880,290,37316 W Lake Walker Dr SE,Enumclaw,USA
5/22/2014 0:00,180000,3,1,1,0,0,3,870,0,19654 SE 260th St,Covington,USA
5/22/2014 0:00,749000,4,2.5,2,0,0,3,2930,0,1645 219th Pl SE,Sammamish,USA
5/22/2014 0:00,1600000,3,2.5,1,0,2,4,1820,1340,9410 Lake Washington Blvd NE,Bellevue,USA
5/22/2014 0:00,373500,2,1,1,0,0,3,800,0,108 NW 41st St,Seattle,USA
5/22/2014 0:00,770000,4,2.5,2,0,0,4,2350,0,14019 SE 61st Pl,Bellevue,USA
5/22/2014 0:00,356000,2,1.75,1,0,0,3,1060,0,15523 187th Ave NE,Woodinville,USA
5/22/2014 0:00,625000,3,1.75,1,0,0,4,1350,710,6619 147th Ct NE,Redmond,USA
5/22/2014 0:00,494400,2,1.75,1,0,0,4,780,780,115 Blaine St,Seattle,USA
5/22/2014 0:00,585000,4,1.75,1,0,3,3,1500,1500,3901 Park Ave N,Renton,USA
5/22/2014 0:00,926300,3,1.5,2,0,0,3,1660,0,1814 1st Ave W,Seattle,USA
5/22/2014 0:00,600000,3,1.75,1,0,0,5,1040,610,547 NE 81st St,Seattle,USA
5/22/2014 0:00,430000,4,3,2,0,0,3,2450,770,20301 96th Ave S,Kent,USA
5/22/2014 0:00,307000,3,1.5,1,0,0,3,2320,0,26905 NE Cherry St,Duvall,USA
5/22/2014 0:00,604700,4,2.75,1,0,3,3,1720,1030,27318 10th Pl S,Des Moines,USA
5/22/2014 0:00,219900,3,1,1,0,0,2,910,0,303 SW 108th St,Seattle,USA
5/22/2014 0:00,270000,2,1.5,2,0,0,3,840,0,9122 23rd Ave NE,Seattle,USA
5/22/2014 0:00,432000,3,2.25,2,0,0,3,1090,380,7202 California Ave SW,Seattle,USA
5/22/2014 0:00,300000,6,2,1,0,0,4,2040,0,555 Index Ave NE,Renton,USA
5/22/2014 0:00,361000,3,1,1.5,0,4,4,1100,0,28764 Redondo Beach Dr S,Des Moines,USA
5/22/2014 0:00,249950,2,1,1,0,0,4,940,0,628 SW 136th St,Burien,USA
5/22/2014 0:00,320000,3,2,1,0,0,5,1110,0,17040 426th Ave SE,North Bend,USA
5/22/2014 0:00,305000,4,1.75,1.5,0,0,5,1400,800,12036 23rd Ave S,Seattle,USA
5/22/2014 0:00,503000,2,1.75,1,1,4,3,1510,1350,4338 SW 307th St,Federal Way,USA
5/22/2014 0:00,235750,2,1,1,0,0,2,740,0,11050 24th Pl SW,Seattle,USA
5/22/2014 0:00,657000,4,1.75,1,0,2,3,1370,1370,5524 S Morgan St,Seattle,USA
5/22/2014 0:00,385000,3,1,1,0,0,4,1250,0,16204 SE 8th St,Bellevue,USA
5/22/2014 0:00,389950,4,2.5,2,0,0,3,3140,0,32800 7th Ave SW,Federal Way,USA
5/22/2014 0:00,150000,2,1,1,0,0,3,820,0,10218 Aqua Way S,Seattle,USA
5/22/2014 0:00,254500,4,2.75,2,0,0,3,1720,850,1621 56th Ct SE,Auburn,USA
5/22/2014 0:00,555000,4,2.25,1,0,0,4,1430,920,15800 SE 50th St,Bellevue,USA
5/22/2014 0:00,1075000,4,3,1,0,4,4,2100,1500,2646 168th Ave SE,Bellevue,USA
5/22/2014 0:00,245000,4,2,1,0,0,3,1040,540,2306 S 284th Pl,Federal Way,USA
5/22/2014 0:00,319950,2,1,1,0,2,5,1070,0,7057 S Lakeridge Dr,Seattle,USA
5/22/2014 0:00,337000,3,1,1,0,0,5,1070,0,12551 Roosevelt Way NE,Seattle,USA
5/22/2014 0:00,492000,4,2,2,0,0,3,1640,0,639 NW 52nd St,Seattle,USA
5/22/2014 0:00,1170000,3,2.75,2,0,3,4,2830,60,4506 Lake Washington Blvd NE,Kirkland,USA
5/22/2014 0:00,348580,3,1,1,0,0,3,1220,0,14405 105th Ave NE,Kirkland,USA
5/22/2014 0:00,180000,2,1,1,0,0,3,900,500,309 Hardie Ave NW,Renton,USA
5/22/2014 0:00,400000,3,1,1,0,0,3,1040,0,5440 42nd Ave SW,Seattle,USA
5/22/2014 0:00,295000,4,2,1,0,0,5,980,0,17026 426th Ave SE,North Bend,USA
5/22/2014 0:00,910000,4,3.25,1.5,0,0,3,2240,1100,15243 NE 71st Ct,Redmond,USA
5/22/2014 0:00,1150000,6,4.5,2,0,0,3,4100,1940,4616 252nd Ave SE,Issaquah,USA
5/22/2014 0:00,431500,3,3.5,2,0,0,3,1430,470,6527 41st Ave SW,Seattle,USA
5/22/2014 0:00,180000,4,1.5,1,0,0,3,1020,720,13904 24th Ave S,SeaTac,USA
5/22/2014 0:00,677000,3,2,1,0,0,4,1100,900,1330 N Lucas Pl,Seattle,USA
5/22/2014 0:00,1180500,3,1.75,1,0,0,3,1090,520,1015 36th Ave E,Seattle,USA
5/22/2014 0:00,635700,4,2.5,1,0,0,3,1860,1380,2069 211th Ave NE,Sammamish,USA
5/22/2014 0:00,482000,5,2.25,1,0,0,3,1320,910,16218 195th Pl NE,Woodinville,USA
5/22/2014 0:00,168000,2,2.5,2,0,0,3,1160,0,8601-8633 26th Ave SW,Seattle,USA
5/22/2014 0:00,805000,4,2.75,1,0,0,5,1410,1000,3210 NW 58th St,Seattle,USA
